19268|1334|6.0
19071|1335|6.0
15110|1336|6.0
10018371|1337|6.0
93777|1338|6.0
43261|1339|6.0
16072,10116072|1340|9.0
10014649|1341|6.0
1029|1342|6.0
1009156|1343|6.0
1004053|1344|6.0
10611111|1345|6.0
98991|1346|6.0
16082|1347|6.0
12071|1348|6.0
17353|1349|6.0
10311282|1350|6.0
98946|1351|6.0
8019|1352|6.0
19202|1353|6.0
10019056|1354|6.0
1032034|1355|6.0
93707|1356|6.0
10020088|1357|6.0
10015147|1358|6.0
11615|1359|6.0
1019200|1360|6.0
99088|1361|6.0
1002048|1362|6.0
11620420|1363|6.0
10012062|1364|6.0
1009354|1365|6.0
13111111|1366|6.0
9296|1367|6.0
1012053|1368|6.0
20067|1369|6.0
1008029|1370|6.0
1106|1371|6.0
10963|1372|6.0
1103|1373|6.0
10111962|1374|6.0
19201|1375|6.0
16114|1376|6.0
98870|1377|6.0
11120421|1378|6.0
8064|1379|6.0
10010225|1380|6.0
93771|1381|6.0
8013|1382|6.0
99132|1383|6.0
1012020|1384|6.0
15136|1385|6.0
11990|1386|6.0
10220124|1387|6.0
10119903|1388|6.0
93756|1389|6.0
23567|1390|6.0
93608|1391|6.0
1021004|1392|6.0
98964|1393|6.0
10011696|1394|6.0
18044|1395|6.0
98856|1396|6.0
1006963|1397|6.0
1042053|1398|6.0
98925|1399|6.0
10111485|1400|6.0
35203|1401|6.0
15243,10015243|1402|7.0
17009|1403|6.0
14034|1404|6.0
10319297|1405|6.0
99106|1406|6.0
8092|1407|5.0
1009316|1408|5.0
98980|1409|5.0
19091|1410|5.0
93819|1411|5.0
14287|1412|5.0
23059|1413|5.0
20029,10020029|1414|6.0
19113|1415|5.0
1094|1416|5.0
14160|1417|5.0
17164|1418|5.0
7050|1419|5.0
1016076|1420|5.0
27049|1421|5.0
9231|1422|5.0
10419172|1423|5.0
10019170|1424|5.0
18272|1425|5.0
99026|1426|5.0
93611|1427|5.0
14292|1428|5.0
1019003|1429|5.0
10115028|1430|5.0
20647|1431|5.0
99183|1432|5.0
28015|1433|5.0
11950|1434|5.0
5311|1435|5.0
99000|1436|5.0
19039|1437|5.0
93761|1438|5.0
99189|1439|5.0
1097|1440|5.0
98951|1441|5.0
11207|1442|5.0
10119116|1443|5.0
10120445|1444|5.0
98922|1445|5.0
10111990|1446|5.0
20130|1447|5.0
93789|1448|5.0
93793|1449|5.0
1138|1450|5.0
99008|1451|5.0
98923|1452|5.0
10019206|1453|5.0
93649|1454|5.0
6326|1455|5.0
1144|1456|5.0
98897|1457|5.0
11611111|1458|5.0
10013926|1459|5.0
98872,10098872|1460|8.0
10014052|1461|5.0
13325|1462|5.0
1002054|1463|5.0
1012035|1464|5.0
11663|1465|5.0
19065|1466|5.0
10020036|1467|5.0
93752|1468|5.0
98839|1469|5.0
93768|1470|5.0
5193|1471|5.0
93753|1472|5.0
10011252|1473|5.0
4017|1474|5.0
10019383|1475|5.0
93744|1476|5.0
6053|1477|5.0
15002|1478|5.0
99091|1479|5.0
98974|1480|5.0
93766|1481|5.0
43589|1482|5.0
93691,10093691,10193691|1483|7.0
10218375|1484|4.0
15088|1485|4.0
10720421|1486|4.0
11239|1487|4.0
1009112|1488|4.0
14242|1489|4.0
10020054|1490|4.0
10013954|1491|4.0
10220054|1492|4.0
99014|1493|4.0
10220409|1494|4.0
10120054|1495|4.0
10114534|1496|4.0
6999|1497|4.0
14102|1498|4.0
17047|1499|4.0
93667|1500|4.0
19128|1501|4.0
13911111|1502|4.0
98913|1503|4.0
98934|1504|4.0
98881|1505|4.0
10023562|1506|4.0
10115149|1507|4.0
1009176|1508|4.0
17059|1509|4.0
11199|1510|4.0
93814|1511|4.0
10013346|1512|4.0
98850|1513|4.0
93685|1514|4.0
1022042|1515|4.0
10214037|1516|4.0
10120409|1517|4.0
99060|1518|4.0
10016073|1519|4.0
98915|1520|4.0
16037|1521|4.0
18608|1522|4.0
11676|1523|4.0
11989|1524|4.0
19271|1525|4.0
10020421|1526|4.0
1039003|1527|4.0
18157|1528|4.0
13227|1529|4.0
17180|1530|4.0
1002009|1531|4.0
10014355|1532|4.0
42184|1533|4.0
93774|1534|4.0
99140|1535|4.0
98882|1536|4.0
9011|1537|4.0
98890|1538|4.0
10218617|1539|4.0
10020445|1540|4.0
1012001|1541|4.0
98898|1542|4.0
93676|1543|4.0
93642|1544|4.0
23236|1545|4.0
93750|1546|4.0
93729|1547|4.0
5317|1548|4.0
10020006|1549|4.0
10093605|1550|4.0
11667|1551|4.0
98841|1552|4.0
18271|1553|4.0
8271|1554|4.0
98933|1555|4.0
20140|1556|4.0
98874|1557|4.0
8640|1558|4.0
98949|1559|4.0
13147|1560|4.0
14317|1561|4.0
99006|1562|4.0
99079|1563|4.0
98904|1564|4.0
1012009|1565|4.0
10093648|1566|4.0
9501|1567|4.0
1039|1568|4.0
93732|1569|4.0
98993|1570|4.0
18019|1571|4.0
16038|1572|4.0
19151|1573|4.0
16117|1574|4.0
10019047|1575|3.0
16055|1576|3.0
13411111|1577|3.0
4628|1578|3.0
23507|1579|3.0
19109|1580|3.0
16042|1581|3.0
93786|1582|3.0
19152|1583|3.0
98883|1584|3.0
98910|1585|3.0
14113|1586|3.0
98959|1587|3.0
17023|1588|3.0
10311819|1589|3.0
93758|1590|3.0
93711|1591|3.0
99156|1592|3.0
99005|1593|3.0
93679|1594|3.0
11696|1595|3.0
99165|1596|3.0
98866|1597|3.0
19137,10019137|1598|6.0
11711111|1599|3.0
98903|1600|3.0
1006168|1601|3.0
11134|1602|3.0
93635|1603|3.0
93688|1604|3.0
6151|1605|3.0
1004679|1606|3.0
9246|1607|3.0
10011416|1608|3.0
20134|1609|3.0
93621|1610|3.0
5080|1611|3.0
1009132|1612|3.0
99180|1613|3.0
10165|1614|3.0
4529|1615|3.0
1009181|1616|3.0
16123|1617|3.0
1173|1618|3.0
9084|1619|3.0
19816|1620|3.0
13335|1621|3.0
98985|1622|3.0
98953|1623|3.0
10011257|1624|3.0
10116034|1625|3.0
8061|1626|3.0
4532|1627|3.0
16252|1628|3.0
99032|1629|3.0
10519297|1630|3.0
19400|1631|3.0
93798|1632|3.0
10219297|1633|3.0
1005696|1634|3.0
17346|1635|3.0
1042009|1636|3.0
99098|1637|3.0
4002|1638|3.0
7235|1639|3.0
13321|1640|3.0
11253,10011253|1641|4.0
9437|1642|3.0
10020410|1643|3.0
93647|1644|3.0
19227|1645|3.0
20036|1646|3.0
1002032|1647|3.0
99054|1648|3.0
14551|1649|3.0
11901|1650|3.0
10216034|1651|3.0
11518|1652|3.0
15018|1653|3.0
10216112|1654|3.0
10398875|1655|3.0
14134|1656|3.0
1190|1657|3.0
9083|1658|3.0
19433|1659|3.0
19135|1660|3.0
20125,10120125,10020125|1661|6.0
17343|1662|3.0
10319175|1663|3.0
10011507|1664|3.0
1072034|1665|3.0
93836|1666|3.0
17305|1667|3.0
93631|1668|3.0
10098872|1669|3.0
10311821|1670|3.0
16039|1671|3.0
93639|1672|3.0
10116072|1673|3.0
11508|1674|3.0
17239|1675|3.0
10099002|1676|3.0
99029|1677|3.0
14602|1678|3.0
10011111|1679|3.0
99094|1680|3.0
13711111|1681|3.0
10419335|1682|3.0
98864|1683|3.0
98892|1684|3.0
1006973|1685|3.0
10019137|1686|3.0
99185|1687|3.0
14140|1688|3.0
98873|1689|3.0
1011033|1690|3.0
1016194|1691|3.0
10111641|1692|3.0
14003|1693|3.0
10088|1694|3.0
99003|1695|3.0
10011962|1696|3.0
22120|1697|3.0
13943|1698|3.0
10016112|1699|3.0
9164|1700|3.0
99164|1701|3.0
11024|1702|3.0
10010066|1703|3.0
1009221|1704|3.0
93657|1705|3.0
10015076|1706|3.0
1008166|1707|3.0
1002047|1708|3.0
10015261|1709|3.0
1008020|1710|3.0
98902|1711|3.0
10011052|1712|3.0
93801|1713|3.0
11320421|1714|3.0
10023003|1715|3.0
23145|1716|3.0
11974|1717|2.0
98989|1718|2.0
17345,10017345|1719|3.0
10099050|1720|2.0
17276|1721|2.0
5179|1722|2.0
1015057|1723|2.0
10018033|1724|2.0
1005100|1725|2.0
98968|1726|2.0
12020420|1727|2.0
16024|1728|2.0
93719|1729|2.0
17032,10017032|1730|3.0
93778|1731|2.0
6996|1732|2.0
10015050|1733|2.0
93785,10093785|1734|3.0
14011111|1735|2.0
93792|1736|2.0
98893|1737|2.0
98899|1738|2.0
8147|1739|2.0
10120421|1740|2.0
4037|1741|2.0
10044|1742|2.0
98937|1743|2.0
15012|1744|2.0
93684|1745|2.0
1007|1746|2.0
35205|1747|2.0
8030|1748|2.0
99027|1749|2.0
99134|1750|2.0
15031|1751|2.0
93806|1752|2.0
10016049|1753|2.0
13323|1754|2.0
12154|1755|2.0
8038|1756|2.0
9232|1757|2.0
10110123|1758|2.0
98862|1759|2.0
15214|1760|2.0
42063|1761|2.0
93787|1762|2.0
1072009|1763|2.0
10093726|1764|2.0
98886|1765|2.0
10193701|1766|2.0
10016070|1767|2.0
1007019|1768|2.0
10011011|1769|2.0
1026076|1770|2.0
10093657|1771|2.0
20037|1772|2.0
15166|1773|2.0
11084|1774|2.0
9321|1775|2.0
20001|1776|2.0
10320124|1777|2.0
14303|1778|2.0
14430|1779|2.0
15028|1780|2.0
99124|1781|2.0
17338|1782|2.0
11970|1783|2.0
11911111|1784|2.0
16081|1785|2.0
11176|1786|2.0
98938|1787|2.0
98880|1788|2.0
99022|1789|2.0
17166,10017166|1790|3.0
19033|1791|2.0
14099|1792|2.0
19097|1793|2.0
11982|1794|2.0
93809|1795|2.0
11120124|1796|2.0
12177|1797|2.0
99055|1798|2.0
93725|1799|2.0
93739|1800|2.0
13811111|1801|2.0
10311111|1802|2.0
11211111|1803|2.0
10012006|1804|2.0
99018|1805|2.0
10014057|1806|2.0
98986|1807|2.0
6354|1808|2.0
99105|1809|2.0
10111135|1810|2.0
10019116|1811|2.0
18971|1812|2.0
9139|1813|2.0
1006075|1814|2.0
20024|1815|2.0
1019354|1816|2.0
99117|1817|2.0
1009322|1818|2.0
9436|1819|2.0
43408|1820|2.0
11940|1821|2.0
98967|1822|2.0
10098844|1823|2.0
15033|1824|2.0
16020|1825|2.0
10011987|1826|2.0
98947|1827|2.0
15072,10015072|1828|3.0
11219297|1829|2.0
93776|1830|2.0
93797|1831|2.0
35136|1832|2.0
10114412|1833|2.0
11343028|1834|2.0
20138|1835|2.0
99044|1836|2.0
10093691|1837|2.0
11014037|1838|2.0
11311111|1839|2.0
23032|1840|2.0
16147|1841|2.0
6219|1842|2.0
10040|1843|2.0
10035021|1844|2.0
16409|1845|2.0
13958|1846|2.0
10111080|1847|2.0
11669|1848|2.0
93654|1849|2.0
99109|1850|2.0
10220499|1851|2.0
10120125|1852|2.0
11019297|1853|2.0
1006008|1854|2.0
10320409|1855|2.0
11149|1856|2.0
99179|1857|2.0
93781|1858|2.0
93682|1859|2.0
35177|1860|2.0
10011885|1861|2.0
10115004|1862|2.0
93730|1863|2.0
9251|1864|2.0
1001023|1865|2.0
15054|1866|2.0
5011|1867|2.0
10017026|1868|2.0
98895|1869|2.0
99187|1870|2.0
1002034|1871|2.0
10043028|1872|2.0
93763|1873|2.0
7008|1874|2.0
99157|1875|2.0
10083|1876|2.0
93638|1877|2.0
10210123|1878|2.0
16002|1879|2.0
93815|1880|2.0
13311111|1881|2.0
98927|1882|2.0
43392|1883|2.0
22971|1884|2.0
93782|1885|1.0
10110204|1886|1.0
10011429|1887|1.0
1006988|1888|1.0
23653|1889|1.0
98973|1890|1.0
93612|1891|1.0
15260|1892|1.0
1019176|1893|1.0
10015117|1894|1.0
98975|1895|1.0
10093803|1896|1.0
10017166|1897|1.0
10011216|1898|1.0
98875,10098875|1899|2.0
20139|1900|1.0
20115|1901|1.0
5115|1902|1.0
16115|1903|1.0
99072|1904|1.0
98869|1905|1.0
5151|1906|1.0
99034|1907|1.0
10011205|1908|1.0
10019177|1909|1.0
98955|1910|1.0
1007036|1911|1.0
12320420|1912|1.0
4583|1913|1.0
15073|1914|1.0
10816050|1915|1.0
98979|1916|1.0
99041|1917|1.0
98907|1918|1.0
93728|1919|1.0
93800|1920|1.0
19142|1921|1.0
93737|1922|1.0
10020041|1923|1.0
99163|1924|1.0
6182|1925|1.0
98909|1926|1.0
10118617|1927|1.0
11318|1928|1.0
15143|1929|1.0
11489|1930|1.0
11032|1931|1.0
11503|1932|1.0
23078|1933|1.0
99056|1934|1.0
9147|1935|1.0
7925|1936|1.0
35043|1937|1.0
99103|1938|1.0
4542|1939|1.0
10320499|1940|1.0
16102,10016102|1941|2.0
5157|1942|1.0
98931|1943|1.0
1007071|1944|1.0
93808|1945|1.0
98965|1946|1.0
10018217|1947|1.0
11963|1948|1.0
99010|1949|1.0
11655|1950|1.0
11190|1951|1.0
99013|1952|1.0
98996|1953|1.0
93665|1954|1.0
99190|1955|1.0
93799|1956|1.0
15184|1957|1.0
10111583|1958|1.0
9138|1959|1.0
10073|1960|1.0
10020053|1961|1.0
1009218|1962|1.0
10018228|1963|1.0
98908|1964|1.0
20093|1965|1.0
11240|1966|1.0
9129|1967|1.0
43028,11043028|1968|2.0
98984|1969|1.0
98936|1970|1.0
98954|1971|1.0
15050|1972|1.0
1001017|1973|1.0
16099|1974|1.0
7908|1975|1.0
10193605|1976|1.0
10018292|1977|1.0
98930|1978|1.0
15129|1979|1.0
5191|1980|1.0
10018351|1981|1.0
10020029|1982|1.0
1011019|1983|1.0
14557|1984|1.0
10093703|1985|1.0
19156|1986|1.0
11104|1987|1.0
99082|1988|1.0
8050|1989|1.0
93629|1990|1.0
98990|1991|1.0
16542|1992|1.0
11568|1993|1.0
10111216|1994|1.0
98983|1995|1.0
14475|1996|1.0
99107|1997|1.0
98889|1998|1.0
10011114|1999|1.0
98969|2000|1.0
16032|2001|1.0
15048|2002|1.0
93662|2003|1.0
10417158|2004|1.0
98942|2005|1.0
14623,10014623|2006|2.0
93614|2007|1.0
10015072|2008|1.0
7083|2009|1.0
10015243|2010|1.0
10119868|2011|1.0
10098875|2012|1.0
10098966|2013|1.0
99065|2014|1.0
99019|2015|1.0
10520421|2016|1.0
10016102|2017|1.0
93670|2018|1.0
99121|2019|1.0
11226|2020|1.0
16130|2021|1.0
18374|2022|1.0
8034|2023|1.0
10011246|2024|1.0
10011477|2025|1.0
16028|2026|1.0
18099|2027|1.0
15070|2028|1.0
7052|2029|1.0
10016021|2030|1.0
10018173|2031|1.0
99007|2032|1.0
99030|2033|1.0
5025|2034|1.0
11043028|2035|1.0
93741|2036|1.0
17158|2037|1.0
20142|2038|1.0
93827|2039|1.0
5057|2040|1.0
19375|2041|1.0
23585|2042|1.0
15115|2043|1.0
99135|2044|1.0
9190|2045|1.0
22900|2046|1.0
19114|2047|1.0
1004073|2048|1.0
11695|2049|1.0
9322|2050|1.0
93779|2051|1.0
98879|2052|1.0
10011677|2053|1.0
1012006|2054|1.0
1009050|2055|1.0
93671|2056|1.0
11419297|2057|1.0
8164|2058|1.0
13511111|2059|1.0
4679|2060|1.0
98999|2061|1.0
17094|2062|1.0
1062034|2063|1.0
10016424|2064|1.0
9262|2065|1.0
10110|2066|1.0
1180|2067|1.0
4575|2068|1.0
15090|2069|1.0
99036|2070|1.0
5071|2071|1.0
43143|2072|1.0
93802|2073|1.0
93678|2074|1.0
99062|2075|1.0
10093695|2076|1.0
16071|2077|1.0
6987|2078|1.0
10011253|2079|1.0
16052|2080|1.0
10193691|2081|1.0
10017345|2082|1.0
5153|2083|1.0
99052|2084|1.0
9107|2085|1.0
99161|2086|1.0
14201|2087|1.0
93837|2088|1.0
99043|2089|1.0
10211205|2090|1.0
16073|2091|1.0
99071|2092|1.0
4011|2093|1.0
4576|2094|1.0
10093785|2095|1.0
99149|2096|1.0
10017032|2097|1.0
1052027|2098|1.0
99045|2099|1.0
10018353|2100|1.0
10011352|2101|1.0
11995|2102|1.0
10220055|2103|1.0
93791|2104|1.0
20076|2105|1.0
10015101|2106|1.0
15055|2107|1.0
99174|2108|1.0
10011643|2109|1.0
10019150|2110|1.0
99166|2111|1.0
93731|2112|1.0
10216070|2113|1.0
23079|2114|1.0
20113|2115|1.0
11416|2116|1.0
99064|2117|1.0
20002|2118|1.0
99031|2119|1.0
17156|2120|1.0
19868|2121|1.0
99120|2122|1.0
10014623|2123|1.0
9435|2124|1.0
11241|2125|1.0
1016075|2126|1.0
10093663|2127|1.0
93702|2128|1.0
17104|2129|1.0
11306|2130|1.0
99144|2131|1.0
93757|2132|1.0
10220421|2133|1.0
93601|2134|1.0
1016080|2135|1.0
99100|2136|1.0
10020125|2137|1.0
93683|2138|1.0
10120410|2139|1.0
